ID,STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,AREALANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
470,42,3,413300,42003413300,4781,1937,P,5786103,5786103,42,3,429500,42003429500,4212,2527,P,4140380,4140380,48358,48358,0.84,0.84,1.17,1.17,20,0.42,0.47,6,0.31,0.24
608,42,3,429500,42003429500,4192,2521,W,4092022,4092022,42,3,429500,42003429500,4212,2527,P,4140380,4140380,4092022,4092022,100,100,98.83,98.83,4192,100,99.53,2521,100,99.76
609,42,3,429600,42003429600,3428,1640,P,3439656,3439656,42,3,429600,42003429600,3428,1640,P,3444707,3444707,3418492,3418492,99.38,99.38,99.24,99.24,3428,100,100,1640,100,100
622,42,3,430200,42003430200,4667,2198,P,1772111,1772111,42,3,429600,42003429600,3428,1640,P,3444707,3444707,25001,25001,1.41,1.41,0.73,0.73,0,0,0,0,0,0
627,42,3,431400,42003431400,1902,986,P,683617,683617,42,3,429600,42003429600,3428,1640,P,3444707,3444707,1214,1214,0.18,0.18,0.04,0.04,0,0,0,0,0,0
308,42,3,260200,42003260200,2347,1121,P,2518743,2511550,42,3,429700,42003429700,2371,1104,P,3140874,3140874,16892,16892,0.67,0.67,0.54,0.54,5,0.21,0.21,2,0.18,0.18
321,42,3,270100,42003270100,2649,1252,P,1178556,1043972,42,3,429700,42003429700,2371,1104,P,3140874,3140874,112,112,0.01,0.01,0,0,0,0,0,0,0,0
329,42,3,270800,42003270800,2656,1352,P,1275087,1275087,42,3,429700,42003429700,2371,1104,P,3140874,3140874,9498,9498,0.74,0.74,0.3,0.3,5,0.19,0.21,3,0.22,0.27
616,42,3,429700,42003429700,2361,1099,P,3112749,3112749,42,3,429700,42003429700,2371,1104,P,3140874,3140874,3105415,3105415,99.76,99.76,98.87,98.87,2361,100,99.58,1099,100,99.55
624,42,3,431100,42003431100,3380,1849,P,927010,927010,42,3,429700,42003429700,2371,1104,P,3140874,3140874,8957,8957,0.97,0.97,0.29,0.29,0,0,0,0,0,0
596,42,3,429100,42003429100,2503,1212,P,5808128,5808128,42,3,430100,42003430100,2104,975,P,854605,854605,3745,3745,0.06,0.06,0.44,0.44,0,0,0,0,0,0
606,42,3,429400,42003429400,4265,2002,P,3563352,3563352,42,3,430100,42003430100,2104,975,P,854605,854605,4247,4247,0.12,0.12,0.5,0.5,0,0,0,0,0,0
620,42,3,430100,42003430100,2110,978,P,876811,876811,42,3,430100,42003430100,2104,975,P,854605,854605,846613,846613,96.56,96.56,99.06,99.06,2104,99.72,100,975,99.69,100
607,42,3,429400,42003429400,4265,2002,P,3563352,3563352,42,3,430200,42003430200,4667,2198,P,1760511,1760511,9733,9733,0.27,0.27,0.55,0.55,0,0,0,0,0,0
610,42,3,429600,42003429600,3428,1640,P,3439656,3439656,42,3,430200,42003430200,4667,2198,P,1760511,1760511,6269,6269,0.18,0.18,0.36,0.36,0,0,0,0,0,0
617,42,3,429700,42003429700,2361,1099,P,3112749,3112749,42,3,430200,42003430200,4667,2198,P,1760511,1760511,170,170,0.01,0.01,0.01,0.01,0,0,0,0,0,0
623,42,3,430200,42003430200,4667,2198,P,1772111,1772111,42,3,430200,42003430200,4667,2198,P,1760511,1760511,1744339,1744339,98.43,98.43,99.08,99.08,4667,100,100,2198,100,100
322,42,3,270100,42003270100,2649,1252,P,1178556,1043972,42,3,431100,42003431100,3380,1849,P,924214,924214,2922,2922,0.25,0.28,0.32,0.32,0,0,0,0,0,0
611,42,3,429600,42003429600,3428,1640,P,3439656,3439656,42,3,431100,42003431100,3380,1849,P,924214,924214,1105,1105,0.03,0.03,0.12,0.12,0,0,0,0,0,0
618,42,3,429700,42003429700,2361,1099,P,3112749,3112749,42,3,431100,42003431100,3380,1849,P,924214,924214,2138,2138,0.07,0.07,0.23,0.23,0,0,0,0,0,0
625,42,3,431100,42003431100,3380,1849,P,927010,927010,42,3,431100,42003431100,3380,1849,P,924214,924214,918049,918049,99.03,99.03,99.33,99.33,3380,100,100,1849,100,100
612,42,3,429600,42003429600,3428,1640,P,3439656,3439656,42,3,431400,42003431400,1902,986,P,687843,687843,5440,5440,0.16,0.16,0.79,0.79,0,0,0,0,0,0
628,42,3,431400,42003431400,1902,986,P,683617,683617,42,3,431400,42003431400,1902,986,P,687843,687843,682403,682403,99.82,99.82,99.21,99.21,1902,100,100,986,100,100
323,42,3,270100,42003270100,2649,1252,P,1178556,1043972,42,3,431500,42003431500,3088,1868,P,1296035,1001113,5928,766,0.5,0.07,0.46,0.08,0,0,0,0,0,0
626,42,3,431100,42003431100,3380,1849,P,927010,927010,42,3,431500,42003431500,3088,1868,P,1296035,1001113,4,4,0,0,0,0,0,0,0,0,0,0
629,42,3,431500,42003431500,3088,1867,W,1282181,996112,42,3,431500,42003431500,3088,1868,P,1296035,1001113,1282181,996112,100,100,98.93,99.5,3088,100,100,1867,100,99.95
630,42,3,432300,42003432300,2121,1263,P,896995,896995,42,3,431500,42003431500,3088,1868,P,1296035,1001113,914,914,0.1,0.1,0.07,0.09,0,0,0,1,0.08,0.05
634,42,3,432400,42003432400,2584,1467,P,897863,722185,42,3,431500,42003431500,3088,1868,P,1296035,1001113,3317,3317,0.37,0.46,0.26,0.33,0,0,0,0,0,0
795,42,3,462100,42003462100,2620,1344,P,4929715,4044125,42,3,431500,42003431500,3088,1868,P,1296035,1001113,3691,0,0.07,0,0.28,0,0,0,0,0,0,0
631,42,3,432300,42003432300,2121,1263,P,896995,896995,42,3,432300,42003432300,2121,1262,P,886331,886331,884053,884053,98.56,98.56,99.74,99.74,2121,100,100,1262,99.92,100
646,42,3,436000,42003436000,713,310,P,6688754,6588668,42,3,432300,42003432300,2121,1262,P,886331,886331,2278,2278,0.03,0.03,0.26,0.26,0,0,0,0,0,0
635,42,3,432400,42003432400,2584,1467,P,897863,722185,42,3,432400,42003432400,2584,1467,P,901899,710815,882823,710815,98.32,98.43,97.88,100,2584,100,100,1467,100,100
789,42,3,461000,42003461000,1084,620,P,5806756,3959525,42,3,432400,42003432400,2584,1467,P,901899,710815,12520,0,0.22,0,1.39,0,0,0,0,0,0,0
796,42,3,462100,42003462100,2620,1344,P,4929715,4044125,42,3,432400,42003432400,2584,1467,P,901899,710815,6556,0,0.13,0,0.73,0,0,0,0,0,0,0
632,42,3,432300,42003432300,2121,1263,P,896995,896995,42,3,434000,42003434000,1781,810,P,1185844,981451,6081,6081,0.68,0.68,0.51,0.62,0,0,0,0,0,0
636,42,3,432400,42003432400,2584,1467,P,897863,722185,42,3,434000,42003434000,1781,810,P,1185844,981451,11723,8053,1.31,1.12,0.99,0.82,0,0,0,0,0,0
638,42,3,434000,42003434000,1782,811,P,1212898,991482,42,3,434000,42003434000,1781,810,P,1185844,981451,1143898,961432,94.31,96.97,96.46,97.96,1775,99.61,99.66,808,99.63,99.75
642,42,3,435000,42003435000,2438,1193,P,1765336,1454829,42,3,434000,42003434000,1781,810,P,1185844,981451,16530,2293,0.94,0.16,1.39,0.23,0,0,0,0,0,0
647,42,3,436000,42003436000,713,310,P,6688754,6588668,42,3,434000,42003434000,1781,810,P,1185844,981451,3592,3592,0.05,0.05,0.3,0.37,6,0.84,0.34,2,0.65,0.25
790,42,3,461000,42003461000,1084,620,P,5806756,3959525,42,3,434000,42003434000,1781,810,P,1185844,981451,4020,0,0.07,0,0.34,0,0,0,0,0,0,0
639,42,3,434000,42003434000,1782,811,P,1212898,991482,42,3,435000,42003435000,2449,1201,P,1791033,1472769,12476,12476,1.03,1.26,0.7,0.85,4,0.22,0.16,2,0.25,0.17
643,42,3,435000,42003435000,2438,1193,P,1765336,1454829,42,3,435000,42003435000,2449,1201,P,1791033,1472769,1724445,1434328,97.68,98.59,96.28,97.39,2438,100,99.55,1193,100,99.33
648,42,3,436000,42003436000,713,310,P,6688754,6588668,42,3,435000,42003435000,2449,1201,P,1791033,1472769,25965,25965,0.39,0.39,1.45,1.76,7,0.98,0.29,6,1.94,0.5
791,42,3,461000,42003461000,1084,620,P,5806756,3959525,42,3,435000,42003435000,2449,1201,P,1791033,1472769,28147,0,0.48,0,1.57,0,0,0,0,0,0,0
460,42,3,412002,42003412002,4806,1722,P,12701338,12701338,42,3,437000,42003437000,4757,1987,P,17762309,17762309,39571,39571,0.31,0.31,0.22,0.22,15,0.31,0.32,4,0.23,0.2
604,42,3,429300,42003429300,5620,2562,P,8343144,8343144,42,3,437000,42003437000,4757,1987,P,17762309,17762309,50724,50724,0.61,0.61,0.29,0.29,0,0,0,0,0,0
613,42,3,429600,42003429600,3428,1640,P,3439656,3439656,42,3,437000,42003437000,4757,1987,P,17762309,17762309,573,573,0.02,0.02,0,0,0,0,0,0,0,0
649,42,3,436000,42003436000,713,310,P,6688754,6588668,42,3,437000,42003437000,4757,1987,P,17762309,17762309,115113,115113,1.72,1.75,0.65,0.65,6,0.84,0.13,3,0.97,0.15
652,42,3,437000,42003437000,4855,2019,P,17722233,17722233,42,3,437000,42003437000,4757,1987,P,17762309,17762309,17523247,17523247,98.88,98.88,98.65,98.65,4732,97.47,99.47,1978,97.97,99.55
656,42,3,438000,42003438000,611,248,P,6493896,6493896,42,3,437000,42003437000,4757,1987,P,17762309,17762309,33081,33081,0.51,0.51,0.19,0.19,4,0.65,0.08,2,0.81,0.1
657,42,3,438000,42003438000,611,248,P,6493896,6493896,42,3,439000,42003439000,1388,571,P,13899919,13899919,24231,24231,0.37,0.37,0.17,0.17,6,0.98,0.43,3,1.21,0.53
661,42,3,439000,42003439000,1377,562,P,13530480,13530480,42,3,439000,42003439000,1388,571,P,13899919,13899919,13415672,13415672,99.15,99.15,96.52,96.52,1355,98.4,97.62,555,98.75,97.2
662,42,3,440000,42003440000,808,364,P,18684913,18684913,42,3,439000,42003439000,1388,571,P,13899919,13899919,180864,180864,0.97,0.97,1.3,1.3,4,0.5,0.29,2,0.55,0.35
678,42,3,446000,42003446000,1692,661,P,4434473,3945549,42,3,439000,42003439000,1388,571,P,13899919,13899919,47021,47021,1.06,1.19,0.34,0.34,0,0,0,0,0,0
686,42,3,447000,42003447000,1676,653,P,4111644,4111644,42,3,439000,42003439000,1388,571,P,13899919,13899919,232131,232131,5.65,5.65,1.67,1.67,23,1.37,1.66,11,1.68,1.93
663,42,3,440000,42003440000,808,364,P,18684913,18684913,42,3,445500,42003445500,3827,1965,P,2944283,2588385,10960,10960,0.06,0.06,0.37,0.42,0,0,0,0,0,0
672,42,3,444000,42003444000,539,213,P,1463531,1137883,42,3,445500,42003445500,3827,1965,P,2944283,2588385,16540,16540,1.13,1.45,0.56,0.64,0,0,0,0,0,0
674,42,3,445500,42003445500,3818,1962,P,2893637,2598110,42,3,445500,42003445500,3827,1965,P,2944283,2588385,2844783,2553022,98.31,98.26,96.62,98.63,3818,100,99.76,1962,100,99.85
679,42,3,446000,42003446000,1692,661,P,4434473,3945549,42,3,445500,42003445500,3827,1965,P,2944283,2588385,12676,7863,0.29,0.2,0.43,0.3,9,0.53,0.24,3,0.45,0.15
703,42,3,451101,42003451101,3642,1610,P,7847981,7371439,42,3,445500,42003445500,3827,1965,P,2944283,2588385,24384,0,0.31,0,0.83,0,0,0,0,0,0,0
706,42,3,451102,42003451102,5627,2205,P,6289588,5959121,42,3,445500,42003445500,3827,1965,P,2944283,2588385,34940,0,0.56,0,1.19,0,0,0,0,0,0,0
664,42,3,440000,42003440000,808,364,P,18684913,18684913,42,3,446000,42003446000,1680,655,P,4340526,3875478,6558,6558,0.04,0.04,0.15,0.17,0,0,0,0,0,0
675,42,3,445500,42003445500,3818,1962,P,2893637,2598110,42,3,446000,42003446000,1680,655,P,4340526,3875478,1252,1252,0.04,0.05,0.03,0.03,0,0,0,0,0,0
680,42,3,446000,42003446000,1692,661,P,4434473,3945549,42,3,446000,42003446000,1680,655,P,4340526,3875478,4294744,3841826,96.85,97.37,98.95,99.13,1680,99.29,100,655,99.09,100
689,42,3,448000,42003448000,1196,619,P,3046563,2579891,42,3,446000,42003446000,1680,655,P,4340526,3875478,37972,25842,1.25,1,0.87,0.67,0,0,0,0,0,0
681,42,3,446000,42003446000,1692,661,P,4434473,3945549,42,3,447000,42003447000,1634,632,P,3888816,3888816,35819,35819,0.81,0.91,0.92,0.92,0,0,0,0,0,0
687,42,3,447000,42003447000,1676,653,P,4111644,4111644,42,3,447000,42003447000,1634,632,P,3888816,3888816,3851268,3851268,93.67,93.67,99.03,99.03,1634,97.49,100,632,96.78,100
690,42,3,448000,42003448000,1196,619,P,3046563,2579891,42,3,447000,42003447000,1634,632,P,3888816,3888816,1729,1729,0.06,0.07,0.04,0.04,0,0,0,0,0,0
682,42,3,446000,42003446000,1692,661,P,4434473,3945549,42,3,448000,42003448000,1218,632,P,3045321,2590779,10214,10214,0.23,0.26,0.34,0.39,3,0.18,0.25,3,0.45,0.47
688,42,3,447000,42003447000,1676,653,P,4111644,4111644,42,3,448000,42003448000,1218,632,P,3045321,2590779,28245,28245,0.69,0.69,0.93,1.09,19,1.13,1.56,10,1.53,1.58
691,42,3,448000,42003448000,1196,619,P,3046563,2579891,42,3,448000,42003448000,1218,632,P,3045321,2590779,3006862,2552320,98.7,98.93,98.74,98.52,1196,100,98.19,619,100,97.94
683,42,3,446000,42003446000,1692,661,P,4434473,3945549,42,3,449000,42003449000,2640,1131,P,5978785,5432400,6141,0,0.14,0,0.1,0,0,0,0,0,0,0
692,42,3,449000,42003449000,2637,1130,P,5963423,5420503,42,3,449000,42003449000,2640,1131,P,5978785,5432400,5895631,5356792,98.86,98.82,98.61,98.61,2621,99.39,99.28,1125,99.56,99.47
704,42,3,451101,42003451101,3642,1610,P,7847981,7371439,42,3,449000,42003449000,2640,1131,P,5978785,5432400,75055,75055,0.96,1.02,1.26,1.38,19,0.52,0.72,6,0.37,0.53
1597,42,7,604800,42007604800,4392,1995,P,10603554,10292855,42,3,449000,42003449000,2640,1131,P,5978785,5432400,1958,553,0.02,0.01,0.03,0.01,0,0,0,0,0,0
694,42,3,450700,42003450700,3132,1644,P,2123879,2079620,42,3,450700,42003450700,3137,1648,P,2119826,2076129,2091181,2047484,98.46,98.45,98.65,98.62,3132,100,99.84,1644,100,99.76
713,42,3,451300,42003451300,7123,2877,P,31181524,31181524,42,3,450700,42003450700,3137,1648,P,2119826,2076129,16158,16158,0.05,0.05,0.76,0.78,5,0.07,0.16,4,0.14,0.24
764,42,3,459101,42003459101,1709,702,P,6534859,6115509,42,3,450700,42003450700,3137,1648,P,2119826,2076129,12487,12487,0.19,0.2,0.59,0.6,0,0,0,0,0,0
695,42,3,450700,42003450700,3132,1644,P,2123879,2079620,42,3,450800,42003450800,2540,1453,P,1664310,1364592,82,82,0,0,0,0.01,0,0,0,0,0,0
699,42,3,450800,42003450800,2555,1458,P,1695863,1362253,42,3,450800,42003450800,2540,1453,P,1664310,1364592,1657620,1357902,97.74,99.68,99.6,99.51,2540,99.41,100,1452,99.59,99.93
714,42,3,451300,42003451300,7123,2877,P,31181524,31181524,42,3,450800,42003450800,2540,1453,P,1664310,1364592,6608,6608,0.02,0.02,0.4,0.48,0,0,0,1,0.03,0.07
684,42,3,446000,42003446000,1692,661,P,4434473,3945549,42,3,451101,42003451101,3639,1609,P,7848370,7367079,25052,0,0.56,0,0.32,0,0,0,0,0,0,0
693,42,3,449000,42003449000,2637,1130,P,5963423,5420503,42,3,451101,42003451101,3639,1609,P,7848370,7367079,67792,63711,1.14,1.18,0.86,0.86,16,0.61,0.44,5,0.44,0.31
705,42,3,451101,42003451101,3642,1610,P,7847981,7371439,42,3,451101,42003451101,3639,1609,P,7848370,7367079,7748542,7296384,98.73,98.98,98.73,99.04,3623,99.48,99.56,1604,99.63,99.69
707,42,3,451102,42003451102,5627,2205,P,6289588,5959121,42,3,451101,42003451101,3639,1609,P,7848370,7367079,6984,6984,0.11,0.12,0.09,0.09,0,0,0,0,0,0
708,42,3,451102,42003451102,5627,2205,P,6289588,5959121,42,3,451102,42003451102,5627,2205,W,6226716,5952137,6226716,5952137,99,99.88,100,100,5627,100,100,2205,100,100
710,42,3,451103,42003451103,7743,3724,P,16890969,16890969,42,3,451104,42003451104,3590,1270,P,7796544,7796544,7600906,7600906,45,45,97.49,97.49,3575,46.17,99.58,1264,33.94,99.53
719,42,3,452000,42003452000,5103,2280,P,84466380,84451909,42,3,451104,42003451104,3590,1270,P,7796544,7796544,195638,195638,0.23,0.23,2.51,2.51,15,0.29,0.42,6,0.26,0.47
711,42,3,451103,42003451103,7743,3724,P,16890969,16890969,42,3,451105,42003451105,4196,2476,P,9694047,9694047,9286368,9286368,54.98,54.98,95.79,95.79,4168,53.83,99.33,2460,66.06,99.35
720,42,3,452000,42003452000,5103,2280,P,84466380,84451909,42,3,451105,42003451105,4196,2476,P,9694047,9694047,407679,407679,0.48,0.48,4.21,4.21,28,0.55,0.67,16,0.7,0.65
696,42,3,450700,42003450700,3132,1644,P,2123879,2079620,42,3,451300,42003451300,7133,2878,P,31153462,31153462,7219,7219,0.34,0.35,0.02,0.02,0,0,0,0,0,0
700,42,3,450800,42003450800,2555,1458,P,1695863,1362253,42,3,451300,42003451300,7133,2878,P,31153462,31153462,4351,4351,0.26,0.32,0.01,0.01,15,0.59,0.21,6,0.41,0.21
715,42,3,451300,42003451300,7123,2877,P,31181524,31181524,42,3,451300,42003451300,7133,2878,P,31153462,31153462,31057537,31057537,99.6,99.6,99.69,99.69,7118,99.93,99.79,2872,99.83,99.79
721,42,3,452000,42003452000,5103,2280,P,84466380,84451909,42,3,451300,42003451300,7133,2878,P,31153462,31153462,63666,63666,0.08,0.08,0.2,0.2,0,0,0,0,0,0
726,42,3,453001,42003453001,8846,4018,P,22859936,22859936,42,3,451300,42003451300,7133,2878,P,31153462,31153462,20689,20689,0.09,0.09,0.07,0.07,0,0,0,0,0,0
716,42,3,451300,42003451300,7123,2877,P,31181524,31181524,42,3,452000,42003452000,5060,2259,P,83632672,83618201,4482,4482,0.01,0.01,0.01,0.01,0,0,0,0,0,0
722,42,3,452000,42003452000,5103,2280,P,84466380,84451909,42,3,452000,42003452000,5060,2259,P,83632672,83618201,83537864,83523393,98.9,98.9,99.89,99.89,5060,99.16,100,2258,99.04,99.96
727,42,3,453001,42003453001,8846,4018,P,22859936,22859936,42,3,452000,42003452000,5060,2259,P,83632672,83618201,29501,29501,0.13,0.13,0.04,0.04,0,0,0,1,0.02,0.04
732,42,3,453002,42003453002,5086,2169,P,42235863,42235863,42,3,452000,42003452000,5060,2259,P,83632672,83618201,60825,60825,0.14,0.14,0.07,0.07,0,0,0,0,0,0
728,42,3,453001,42003453001,8846,4018,P,22859936,22859936,42,3,453003,42003453003,1893,770,P,15561118,15561118,15449460,15449460,67.58,67.58,99.28,99.28,1891,21.38,99.89,769,19.14,99.87
737,42,3,455000,42003455000,1457,641,P,1289001,1289001,42,3,453003,42003453003,1893,770,P,15561118,15561118,41929,41929,3.25,3.25,0.27,0.27,0,0,0,0,0,0
755,42,3,458000,42003458000,7332,3528,P,36777925,36656697,42,3,453003,42003453003,1893,770,P,15561118,15561118,68295,68295,0.19,0.19,0.44,0.44,2,0.03,0.11,1,0.03,0.13
770,42,3,459201,42003459201,5780,2861,P,22538774,22538774,42,3,453003,42003453003,1893,770,P,15561118,15561118,1434,1434,0.01,0.01,0.01,0.01,0,0,0,0,0,0
717,42,3,451300,42003451300,7123,2877,P,31181524,31181524,42,3,453004,42003453004,6955,3248,P,7426661,7426661,8162,8162,0.03,0.03,0.11,0.11,0,0,0,0,0,0
729,42,3,453001,42003453001,8846,4018,P,22859936,22859936,42,3,453004,42003453004,6955,3248,P,7426661,7426661,7321044,7321044,32.03,32.03,98.58,98.58,6955,78.62,100,3248,80.84,100
771,42,3,459201,42003459201,5780,2861,P,22538774,22538774,42,3,453004,42003453004,6955,3248,P,7426661,7426661,97455,97455,0.43,0.43,1.31,1.31,0,0,0,0,0,0
730,42,3,453001,42003453001,8846,4018,P,22859936,22859936,42,3,455000,42003455000,1459,641,P,1215800,1215800,6143,6143,0.03,0.03,0.51,0.51,0,0,0,0,0,0
733,42,3,453002,42003453002,5086,2169,P,42235863,42235863,42,3,455000,42003455000,1459,641,P,1215800,1215800,446,446,0,0,0.04,0.04,0,0,0,0,0,0
738,42,3,455000,42003455000,1457,641,P,1289001,1289001,42,3,455000,42003455000,1459,641,P,1215800,1215800,1195304,1195304,92.73,92.73,98.31,98.31,1453,99.73,99.59,639,99.69,99.69
742,42,3,456001,42003456001,3511,1329,P,14416334,14395758,42,3,455000,42003455000,1459,641,P,1215800,1215800,11793,11793,0.08,0.08,0.97,0.97,2,0.06,0.14,1,0.08,0.16
746,42,3,456003,42003456003,6101,2444,P,31862328,31862328,42,3,455000,42003455000,1459,641,P,1215800,1215800,2114,2114,0.01,0.01,0.17,0.17,4,0.07,0.27,1,0.04,0.16
739,42,3,455000,42003455000,1457,641,P,1289001,1289001,42,3,456001,42003456001,3523,1330,P,14386474,14374849,308,308,0.02,0.02,0,0,0,0,0,0,0,0
743,42,3,456001,42003456001,3511,1329,P,14416334,14395758,42,3,456001,42003456001,3523,1330,P,14386474,14374849,14350751,14340083,99.55,99.61,99.75,99.76,3509,99.94,99.6,1328,99.92,99.85
750,42,3,457100,42003457100,1425,794,P,914201,914201,42,3,456001,42003456001,3523,1330,P,14386474,14374849,8616,8616,0.94,0.94,0.06,0.06,0,0,0,0,0,0
756,42,3,458000,42003458000,7332,3528,P,36777925,36656697,42,3,456001,42003456001,3523,1330,P,14386474,14374849,26799,25842,0.07,0.07,0.19,0.18,14,0.19,0.4,2,0.06,0.15
735,42,3,454000,42003454000,383,190,P,541448,541448,42,3,456003,42003456003,6101,2445,P,31901228,31901228,12289,12289,2.27,2.27,0.04,0.04,0,0,0,0,0,0
740,42,3,455000,42003455000,1457,641,P,1289001,1289001,42,3,456003,42003456003,6101,2445,P,31901228,31901228,28725,28725,2.23,2.23,0.09,0.09,4,0.27,0.07,2,0.31,0.08
747,42,3,456003,42003456003,6101,2444,P,31862328,31862328,42,3,456003,42003456003,6101,2445,P,31901228,31901228,31860214,31860214,99.99,99.99,99.87,99.87,6097,99.93,99.93,2443,99.96,99.92
748,42,3,456004,42003456004,4792,2431,P,6532539,6531904,42,3,456004,42003456004,4792,2431,P,6516970,6516970,6510586,6510586,99.66,99.67,99.9,99.9,4792,100,100,2431,100,100
898,42,3,474201,42003474201,2600,932,P,3304993,3285297,42,3,456004,42003456004,4792,2431,P,6516970,6516970,6384,6384,0.19,0.19,0.1,0.1,0,0,0,0,0,0
744,42,3,456001,42003456001,3511,1329,P,14416334,14395758,42,3,457100,42003457100,1428,796,P,944325,941587,4356,4070,0.03,0.03,0.46,0.43,0,0,0,0,0,0
751,42,3,457100,42003457100,1425,794,P,914201,914201,42,3,457100,42003457100,1428,796,P,944325,941587,905371,905371,99.03,99.03,95.87,96.15,1425,100,99.79,794,100,99.75
757,42,3,458000,42003458000,7332,3528,P,36777925,36656697,42,3,457100,42003457100,1428,796,P,944325,941587,34598,32146,0.09,0.09,3.66,3.41,3,0.04,0.21,2,0.06,0.25
753,42,3,457200,42003457200,3659,1866,P,1880920,1880920,42,3,457200,42003457200,3720,1881,P,1896844,1896844,1876443,1876443,99.76,99.76,98.92,98.92,3659,100,98.36,1866,100,99.2
848,42,3,470400,42003470400,3084,1435,P,1829973,1829973,42,3,457200,42003457200,3720,1881,P,1896844,1896844,9582,9582,0.52,0.52,0.51,0.51,0,0,0,0,0,0
890,42,3,474101,42003474101,3941,1457,P,4077164,4077164,42,3,457200,42003457200,3720,1881,P,1896844,1896844,8744,8744,0.21,0.21,0.46,0.46,61,1.55,1.64,15,1.03,0.8
899,42,3,474201,42003474201,2600,932,P,3304993,3285297,42,3,457200,42003457200,3720,1881,P,1896844,1896844,2075,2075,0.06,0.06,0.11,0.11,0,0,0,0,0,0
745,42,3,456001,42003456001,3511,1329,P,14416334,14395758,42,3,458000,42003458000,7080,3366,P,36074973,35947532,49434,39812,0.34,0.28,0.14,0.11,0,0,0,0,0,0
752,42,3,457100,42003457100,1425,794,P,914201,914201,42,3,458000,42003458000,7080,3366,P,36074973,35947532,214,214,0.02,0.02,0,0,0,0,0,0,0,0
758,42,3,458000,42003458000,7332,3528,P,36777925,36656697,42,3,458000,42003458000,7080,3366,P,36074973,35947532,35995767,35877948,97.87,97.88,99.78,99.81,7080,96.56,100,3366,95.41,100
772,42,3,459201,42003459201,5780,2861,P,22538774,22538774,42,3,458000,42003458000,7080,3366,P,36074973,35947532,151,151,0,0,0,0,0,0,0,0,0,0
832,42,3,468800,42003468800,2552,1360,P,1087826,1087826,42,3,458000,42003458000,7080,3366,P,36074973,35947532,10724,10724,0.99,0.99,0.03,0.03,0,0,0,0,0,0
861,42,3,471000,42003471000,1244,665,P,748107,748107,42,3,458000,42003458000,7080,3366,P,36074973,35947532,18683,18683,2.5,2.5,0.05,0.05,0,0,0,0,0,0
697,42,3,450700,42003450700,3132,1644,P,2123879,2079620,42,3,459101,42003459101,1708,701,P,6494519,6226337,24835,24835,1.17,1.19,0.38,0.4,0,0,0,0,0,0
765,42,3,459101,42003459101,1709,702,P,6534859,6115509,42,3,459101,42003459101,1708,701,P,6494519,6226337,6360282,6092100,97.33,99.62,97.93,97.84,1708,99.94,100,701,99.86,100
780,42,3,460001,42003460001,4254,2011,P,6944444,6782236,42,3,459101,42003459101,1708,701,P,6494519,6226337,109402,109402,1.58,1.61,1.68,1.76,0,0,0,0,0,0
